10000 2147483648
348 42 4727030
348 29 4038909
348 49 183217
348 39 772821
348 32 4576782
348 35 6360342
348 22 3242407
348 39 494696
348 41 7218930
348 23 4157815
348 19 5239805
348 41 6736216
348 23 418418
348 43 7759145
349 23 4588751
349 34 1862017
349 14 2543600
349 13 411040
349 10 8083871
349 38 1344169
349 39 5884829
349 20 7054361
349 26 2691559
349 22 2296557
349 19 3853218
349 18 5754083
349 12 1169761
349 14 3845355
349 44 634290
349 50 2049216
349 19 1691263
349 16 341606
349 25 3765862
349 45 1537453
349 12 5397741
349 44 5996301
349 28 2011614
349 20 728650
349 19 5732124
349 20 3831002
349 30 4007918
349 36 4486489
349 44 2486022
349 22 2888674
350 24 2078317
350 30 2194461
350 36 1829333
350 46 5798655
350 35 6801618
350 23 5652663
350 46 400573
350 41 4896036
350 24 2170601
350 35 1410553
350 20 1820046
350 23 2380109
350 49 5606930
350 36 2861754
350 20 3260202
350 48 3921310
350 49 6841092
350 44 2915950
350 29 1699183
350 26 4098102
350 28 2757904
350 36 4045979
350 37 630735
350 42 7567227
350 33 6635227
351 27 256197
351 21 5050308
351 21 2794966
351 14 5849982
351 27 5214051
351 43 3891433
351 21 3726739
351 41 1459898
351 39 6337963
351 23 2021914
351 19 1328487
351 46 7311957
351 19 7247201
351 42 6683837
351 34 1760131
351 14 5799262
351 16 3677238
351 10 1783251
351 18 2249906
351 42 6876212
351 49 4326692
351 12 1475913
351 29 6858651
351 13 1270191
351 48 5572055
351 34 7302489
351 33 2507963
351 14 4843574
351 15 1759182
351 16 3631411
351 45 3242385
351 38 3250096
351 49 8026805
351 45 7128325
351 21 4072138
352 10 5807063
352 44 3546396
352 32 5478912
352 33 6687598
352 41 3816749
352 34 2582595
352 12 3533238
352 14 1522006
352 46 2843704
352 19 6515058
352 35 3731228
352 26 160181
352 24 4776664
352 38 5455966
352 37 3408230
352 24 2071729
352 47 423423
352 50 5066494
352 21 3903991
352 18 849174
352 41 5398015
352 25 5678550
352 29 1997379
352 17 1639231
352 37 3005042
353 15 7798679
353 17 6005730
353 23 4965672
353 24 3161351
353 32 5549202
353 38 982423
353 10 4823885
353 20 662415
353 14 7892813
353 36 4787438
353 28 5362378
353 28 6567471
353 13 4655672
353 21 2663966
353 41 7979653
353 13 730895
353 47 2177225
353 26 338838
353 48 6893590
353 44 7623668
353 36 6988259
353 50 1110645
353 39 5654076
353 14 7738735
353 32 3791294
353 27 6035557
354 27 7189829
354 36 1568505
354 47 3800605
354 29 3734309
354 50 8060780
354 43 7257358
354 20 2757525
354 41 1686789
354 50 4017429
354 12 5158796
354 27 2448098
354 17 7920327
354 30 7958971
354 31 6514159
354 36 8232872
354 20 1637465
354 25 2037177
354 13 5958176
354 40 6192955
354 44 2933796
354 38 3371706
355 40 2288071
355 46 2588923
355 29 1089228
355 19 6199804
355 33 1693594
355 14 279490
355 32 7991535
355 25 7757153
355 11 3882214
355 24 7562507
355 16 5499810
355 38 2311749
355 21 4847503
355 39 5185167
355 47 1059361
355 19 5626191
355 45 2976455
355 28 1521870
355 23 2923181
355 10 4536952
355 45 410463
355 35 6008572
355 44 4207272
355 36 2007502
355 29 4252098
355 45 565363
356 28 7501051
356 27 2872728
356 36 5754637
356 12 7425970
356 39 6721817
356 27 7129628
356 18 6766090
356 35 4410599
356 23 7049726
356 48 7312190
356 23 517797
356 34 4355779
356 45 153007
356 49 5659826
356 15 3297767
356 19 5322765
356 43 5541862
356 32 637298
356 33 4112730
356 27 3103644
356 47 3430359
356 28 161911
356 23 862147
356 21 6571693
357 37 2742556
357 36 1226444
357 39 4737580
357 33 7141703
357 35 3130774
357 39 6029621
357 15 4671968
357 15 3521191
357 25 7077462
357 40 4299393
357 49 5532292
357 31 5317489
357 14 8171178
357 11 162062
357 40 7499845
357 24 6407323
357 34 6311211
357 21 2855312
357 29 6507045
357 50 3884524
357 39 4641463
357 50 7596134
357 17 814147
357 28 7201047
357 48 6002545
357 19 618086
357 45 5889528
357 46 5217426
358 28 5879681
358 30 133014
358 36 7593021
358 32 1057378
358 41 726682
358 19 7268254
358 13 790769
358 23 577533
358 39 7645931
358 45 1918974
358 29 4207850
358 43 5258083
358 32 634893
358 39 1448027
358 41 1995923
358 41 5749432
358 45 3448837
358 29 2554489
358 26 7729229
358 33 836061
358 12 7441721
358 37 2001348
358 40 725657
358 14 1299680
358 10 4556164
358 14 138576
358 50 2963292
358 36 2798316
358 42 1803498
359 14 1028060
359 42 6534577
359 45 2528464
359 25 3763601
359 35 2284886
359 27 2902136
359 43 4567211
359 33 7905730
359 19 2950557
359 12 436925
359 26 4198847
359 47 2588816
359 12 7962178
359 29 205673
359 45 6920603
359 13 4696408
359 11 5964577
359 27 5164016
359 13 5646701
359 35 5591335
359 47 3928917
359 24 902570
359 40 1753662
359 35 4773075
359 45 2974816
359 21 2591677
360 12 4723850
360 41 1778399
360 34 4802758
360 18 3478107
360 35 5911809
360 32 1419842
360 20 3801665
360 11 6336816
360 33 7663494
360 38 1040464
360 17 863118
360 49 1731940
360 33 7201581
360 47 5425677
360 12 1237448
360 45 1890412
360 11 7774515
360 28 2452655
360 49 1843216
360 19 1577225
360 16 4746879
360 18 3869268
360 20 5260939
360 49 5574973
360 46 3344076
361 12 5035466
361 24 6333792
361 48 5042121
361 48 7705158
361 40 2042730
361 37 4149260
361 21 6366868
361 45 6776016
361 48 6682857
361 39 6654974
361 14 7222730
361 50 4339203
361 33 8110589
361 11 6100945
361 36 2248711
361 12 7807388
361 46 3235228
361 11 6114533
361 34 8187188
361 23 2631514
361 25 6632460
361 48 7963693
361 40 1142798
361 17 1425197
361 11 3644592
361 37 7964734
361 15 7411619
361 30 7159220
361 37 1979363
362 33 414552
362 30 6629487
362 16 1138462
362 17 1011648
362 13 3387420
362 20 2011357
362 36 819513
362 29 2343029
362 47 715709
362 31 2861602
362 11 7159620
362 31 272115
362 36 1071080
362 25 5319107
362 21 4627411
362 15 3008312
362 29 4613265
362 41 795508
362 25 1650113
362 28 6617426
362 44 7416201
362 12 6853913
362 32 5699994
362 24 7834118
362 47 4165230
362 12 3608908
362 28 4719479
362 48 1703354
363 40 7866441
363 48 2165918
363 45 5593311
363 24 2779412
363 18 446181
363 48 7981673
363 44 7213370
363 47 1053688
363 43 337515
363 43 3750979
363 39 4768502
363 23 5819572
363 30 7829309
363 41 527643
363 26 3285775
363 33 2426200
363 22 4260986
363 31 3008873
363 47 779080
363 34 2123844
363 21 7816324
363 12 8102442
363 26 3753423
363 39 6956442
363 47 7384118
363 18 4744255
363 32 7409638
363 32 2786099
363 31 3106555
364 30 908509
364 19 7331055
364 31 7168716
364 49 6720024
364 38 2435523
364 50 1986967
364 37 5952897
364 10 5447071
364 13 4749836
364 22 6766793
364 17 7238528
364 11 1755366
364 46 7770772
364 45 6694689
364 16 3021188
364 38 6021559
364 25 3692405
364 39 3165780
364 37 3602809
364 49 7025943
364 46 2391364
364 13 390481
364 16 3783575
365 14 5983257
365 23 7971466
365 42 570069
365 11 4938374
365 34 5746691
365 29 7400830
365 31 5378806
365 39 4482798
365 30 6981224
365 19 4197868
365 33 6576210
365 13 4663032
365 30 302551
365 19 7312566
365 45 171237
365 28 7777885
365 41 897814
365 40 216969
365 42 2251887
365 39 3286438
365 50 4056069
365 10 3750927
365 31 6451612
365 35 3608733
365 17 5988229
366 49 7964245
366 31 1719800
366 40 3721265
366 36 1002917
366 34 6026172
366 46 675885
366 50 627106
366 13 2898530
366 46 3226471
366 37 5687217
366 48 6858489
366 36 3180490
366 43 6136097
366 11 5287890
366 33 2346318
366 25 2891862
366 48 1392970
366 48 436380
366 32 205228
366 38 5105381
366 10 354138
366 36 5161208
366 25 2724997
366 22 1117170
367 50 4103537
367 41 2398816
367 45 2450052
367 32 856359
367 49 5620085
367 35 628022
367 36 3779585
367 44 2438131
367 14 4819666
367 35 7929809
367 49 2821549
367 27 579283
367 41 436330
367 17 4318225
367 22 5712037
367 20 2590737
367 42 7556788
367 23 5002141
367 40 4739441
367 31 1000172
367 12 1014925
367 27 250168
368 35 2469024
368 22 3565289
368 38 4473748
368 31 539462
368 24 1325599
368 11 7042791
368 24 4944844
368 28 5699992
368 16 4408324
368 11 1514994
368 26 2503971
368 22 6094023
368 12 4164757
368 27 3617940
368 15 1468062
368 48 247892
368 39 6953050
368 11 6918986
368 17 1461211
368 27 3797613
368 24 1769189
368 13 7831920
368 26 3252070
368 17 591069
368 14 8213565
368 32 1817079
369 45 4980982
369 17 2861714
369 34 3809810
369 43 1119950
369 30 3620708
369 45 6526655
369 28 6763319
369 32 5662717
369 31 2261178
369 18 6746319
369 13 5681621
369 42 5499741
369 48 3629148
369 34 7814746
369 19 6484366
369 18 5257533
369 13 4769029
369 47 4316981
370 47 701614
370 29 7234353
370 49 2093758
370 10 6149180
370 15 3974653
370 30 1086322
370 43 7686552
370 29 1982665
370 47 1798224
370 31 8189630
370 43 5250934
370 41 8220825
370 42 8064114
370 41 1334083
370 30 1268428
370 36 6645056
370 33 786899
370 10 1386534
370 35 1660990
370 41 5276799
370 35 4737961
370 33 1241943
370 24 3028925
370 10 3993485
370 14 659022
370 49 3065074
370 33 2624220
370 29 615173
370 15 441122
370 40 6569957
370 28 4831832
370 21 1068253
371 25 5628537
371 50 6750046
371 36 6110407
371 29 6365305
371 49 5603470
371 31 2700967
371 12 4202456
371 15 5695958
371 27 3389833
371 36 1728752
371 26 7422450
371 31 6034056
371 50 6489818
371 17 4928934
371 43 1245196
371 31 8133252
371 20 8036899
371 36 7470357
371 38 1058961
371 23 2445094
371 26 8191824
371 11 2466786
371 33 1297609
371 30 433506
371 18 6080631
371 21 829352
372 23 6019860
372 49 1766182
372 11 4974098
372 30 6170444
372 35 3073179
372 32 1463161
372 50 4710147
372 24 6941699
372 17 2591627
372 32 5428724
372 45 8113527
372 31 1650795
372 39 2258627
372 39 5435267
372 11 4831159
372 46 6378572
372 35 6223123
372 12 1197053
372 15 7550341
372 44 7717699
372 10 7480075
372 23 6039230
372 17 1936252
372 48 7070295
372 29 3884534
372 34 6922287
372 13 3090295
373 30 6385449
373 46 8251485
373 46 6266879
373 15 3048096
373 42 1889553
373 46 5086667
373 35 4371696
373 35 7969069
373 27 3005188
373 13 2666920
373 12 1861262
373 49 4959526
373 45 5162525
373 25 7861565
373 15 474520
373 41 7077930
373 38 1197827
373 39 849075
373 42 4434920
373 46 1851293
373 42 3917826
373 28 3090019
373 18 3969728
373 23 1776244
373 31 3935717
373 13 4064383
373 23 7992040
374 13 5261905
374 40 1151545
374 30 566575
374 39 6902192
374 16 2146397
374 22 3141585
374 33 1926625
374 36 4768769
374 33 7286065
374 42 6466541
374 30 3188580
374 50 1599255
374 50 2549038
374 35 6984996
374 43 4237653
374 27 3789935
374 25 5966313
374 19 5901724
374 32 2662520
374 20 4435438
374 39 6748383
374 50 4029025
374 50 4801316
374 47 6688086
374 25 3778427
374 18 2445654
374 18 4999922
374 13 224318
375 40 6973523
375 32 591059
375 13 181720
375 24 7892285
375 40 7729236
375 41 7528889
375 11 7739779
375 35 813323
375 48 5340279
375 31 3015378
375 39 7473782
375 16 6164236
375 13 5670850
375 33 3718464
375 43 3801761
375 33 8015226
375 47 8211025
375 14 1300821
375 27 543849
375 35 5727513
375 27 836366
375 30 7364558
376 41 1259353
376 22 7867525
376 23 5132874
376 44 3495635
376 14 5092150
376 44 6289552
376 26 3013091
376 40 2931954
376 26 1281442
376 24 7577579
376 33 4420313
376 21 2395470
376 18 7639364
376 19 6909364
376 12 2196109
376 27 4918729
376 18 7129258
376 49 5582073
376 10 4793262
376 45 4726327
376 41 7655766
376 33 6868664
376 23 4144035
376 49 6028122
376 16 7564912
376 37 4308407
376 40 491819
376 24 7832567
376 41 4502471
376 13 4935448
377 33 6772332
377 29 3385056
377 28 4973784
377 40 278491
377 50 7911069
377 16 3818763
377 32 238353
377 17 3100917
377 42 6162903
377 25 7560839
377 22 1197480
377 24 1753027
377 15 2103009
377 28 4324478
377 17 4211582
377 24 681426
377 23 2220214
377 41 1551854
377 24 8057299
377 31 7189174
377 37 5135563
377 13 362792
377 27 7283735
377 30 2419564
377 27 6689576
377 24 4132966
377 13 5767984
377 26 2711746
377 19 4576147
378 49 1418407
378 24 6079974
378 20 7863096
378 11 6668722
378 27 3392248
378 25 5659080
378 49 5026193
378 46 1416721
378 50 3722355
378 32 5187512
378 33 517215
378 20 3068878
378 44 5080625
378 30 7464510
378 37 6116272
378 36 4101757
378 47 1570652
378 44 7069249
378 32 5985655
378 46 7595575
378 42 2072492
378 42 7060163
378 45 5138693
378 45 6302220
378 34 2965457
378 26 7072859
378 25 3019176
378 45 7224431
379 11 4702429
379 34 7637501
379 49 1419022
379 38 2960311
379 38 7054824
379 42 317462
379 40 5206124
379 42 2469886
379 22 7039942
379 27 6113181
379 43 1130433
379 19 8153855
379 12 3726465
379 32 4297114
379 28 3100190
379 21 8117549
379 31 7346330
379 26 6271899
379 45 1033455
379 17 1859891
379 46 6896570
379 47 5621556
379 15 3333536
379 42 2897490
379 28 4558095
379 41 6852092
379 45 3688428
379 14 3189329
379 18 7510848
379 12 3673016
379 29 4602091
379 17 6675468
379 11 7072728
380 43 6174098
380 42 1205998
380 26 4312782
380 31 2839034
380 25 4574977
380 25 6102079
380 46 8137840
380 23 4878339
380 22 3566656
380 48 4819038
380 41 7010797
380 47 3242853
380 50 1618822
380 20 932026
380 42 7771680
380 11 6479180
380 41 4214517
380 36 2072519
380 19 5546608
380 19 6678721
380 14 1324412
380 40 5067164
380 44 7831999
380 27 6782492
380 25 2334849
380 32 2668127
380 43 4871617
380 20 1266604
381 36 5955364
381 34 4649205
381 19 804018
381 31 3613357
381 24 7508640
381 17 3276257
381 27 3906078
381 13 7830420
381 45 2300300
381 32 7438735
381 41 5689735
381 40 3713708
381 25 3707069
381 43 6085448
381 24 6985040
381 19 6381954
381 10 1730426
381 27 1330765
381 27 1078328
381 27 7834389
381 23 5647873
381 18 867869
381 42 748152
381 25 7426656
381 22 5119264
381 17 1816898
381 28 4714792
381 14 3729101
381 46 3856832
381 50 8052004
381 37 7928175
381 21 993484
382 41 1558557
382 43 3703487
382 33 1015109
382 28 8248034
382 32 1301343
382 48 4102336
382 40 477558
382 44 2824807
382 18 5437058
382 14 3774339
382 14 7406017
382 31 1557461
382 19 8115980
382 24 5815198
382 41 2148580
382 27 5549888
382 12 1394487
382 42 2333041
382 10 1667129
382 42 7620163
382 28 2162028
382 33 1318757
382 15 2734664
382 15 3189561
382 20 6200849
382 30 1764050
382 18 6374508
382 24 5825898
382 30 5540636
382 20 7519970
383 49 1077143
383 33 3257873
383 13 1008729
383 33 7421507
383 50 4985756
383 47 4337084
383 13 3427076
383 20 5636489
383 27 7636770
383 14 3310665
383 35 576074
383 35 6068278
383 20 7410345
383 46 2645637
383 20 3344495
383 28 1149312
383 17 4055896
383 50 3257448
383 13 8254080
383 11 5303816
383 25 1489010
383 43 4825109
383 37 3273294
383 31 5637224
383 27 7859235
383 31 1806116
383 19 4901040
383 42 2462995
383 40 5668107
383 34 5471250
383 25 4330394
383 23 295297
383 45 2534709
384 39 276223
384 47 8024280
384 38 7345998
384 17 7519114
384 19 5259044
384 38 5539518
384 43 5336319
384 43 7114458
384 14 960799
384 31 2116859
384 18 4186715
384 32 8013766
384 17 1690364
384 40 6623125
384 22 969640
384 19 7480369
384 46 633923
384 12 4474755
384 39 6708230
384 47 415642
384 47 318859
385 13 2953725
385 44 3614614
385 47 3025188
385 45 4492585
385 16 7283725
385 22 1804687
385 35 7381143
385 50 2732105
385 22 7391527
385 22 2987736
385 15 7025161
385 22 7443936
385 30 732513
385 50 3618952
385 36 3752956
385 46 2891746
385 49 7930843
385 19 8062941
385 41 8196587
385 29 8238036
386 21 376432
386 27 5747168
386 15 4406801
386 41 7180042
386 30 4385221
386 23 4174560
386 16 4524611
386 19 4771343
386 16 1250548
386 42 4412627
386 15 7935515
386 32 5278813
386 40 8235605
386 31 5928798
386 26 5487487
386 18 175262
386 38 2263479
386 43 7851092
386 26 4428422
386 49 2207722
386 35 7250787
386 12 2848801
386 11 1821312
386 42 2216054
386 15 3727505
386 14 2064369
387 43 2983963
387 10 7267738
387 14 7684377
387 42 2815478
387 40 6269387
387 41 6302527
387 49 1419052
387 37 766684
387 12 325480
387 42 1221161
387 30 2340271
387 49 3570210
387 37 1941835
387 17 1138191
387 15 6072555
387 10 7599057
387 49 5279942
387 42 1135823
387 35 3941611
387 50 3566127
387 41 5754359
387 20 882866
387 50 2723333
387 49 2546522
387 44 2291167
387 26 3390130
388 34 7114486
388 34 7603235
388 43 7530399
388 37 6268835
388 18 2626413
388 31 7157948
388 34 3631252
388 30 5164126
388 47 4730675
388 36 4579899
388 32 2609017
388 27 6893250
388 35 1926270
388 15 7314412
388 20 258044
388 37 8146156
388 28 7315558
388 42 8086315
388 14 6899692
388 49 7366334
388 24 7180411
388 26 1841339
388 45 4544271
388 10 2879807
388 25 6397996
388 47 2949727
388 43 4136160
388 29 8201634
389 10 193820
389 46 7475962
389 32 968090
389 17 7425619
389 45 5659851
389 18 4275505
389 21 2408588
389 20 1450126
389 13 754984
389 43 7621707
389 26 7319276
389 14 8041383
389 10 7942254
389 46 2347859
389 31 455171
389 23 8208742
389 16 2110590
389 10 760874
389 49 3053480
389 48 2966624
389 48 1936478
389 10 6445041
390 44 950640
390 49 6989248
390 45 2708236
390 45 2842379
390 26 4267236
390 13 142557
390 36 6797899
390 22 179797
390 35 7277731
390 13 3426680
390 12 7082514
390 31 7630107
390 17 4791181
390 20 3251803
390 26 5258145
390 16 7959412
390 26 3981596
390 37 7093239
390 19 904927
390 28 686722
390 21 5842861
390 25 1004794
390 25 1845147
390 35 667740
390 42 7547947
390 24 7399247
390 22 5386975
390 22 1504549
